country,gender,preference,isocode,logAvgGDPpc,GenderIndex,GenderIndexNorm,ScoreWEFNorm,ValueUNNorm,DateNorm,avgRatioLaborNorm,residualslogAvgGDPpcNorm,residualsavgGenderDiffNorm_GEI,residualsgenderGEI_trust,residualsgenderGDP_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc,residualsGenderIndex
Botswana,0.103640421426505,trust,BWA,8.73160425672903,-0.360031342707121,-0.237359907748618,0.111908046060728,-0.675460564555145,-0.958185998044502,0.527474505054418,0.122183110662884,0.0991934556154759,-0.0751125173728116,-0.0365282201509429,0.0208929617979718,0.0625873102720039,0.0301598873392479,0.0499036598905925,0.229710948398344,0.243221138751548,0.0328851350797086,0.0501967804179568,-0.0870288223603867,-0.0474029192698092,0.246945447191631,-0.497872206316243
Botswana,0.103737727922087,altruism,BWA,8.73160425672903,-0.360031342707121,-0.237359907748618,0.111908046060728,-0.675460564555145,-0.958185998044502,0.527474505054418,0.122183110662884,0.0991934556154759,0.0185508697158502,0.104594693777066,-0.0794768951939918,0.0318818346600897,-0.0287711367066878,0.0340947982859178,-0.0259621860894035,0.0175117648109276,-0.0165419812599559,0.0357535068998695,0.0264666799144255,0.0982003018693241,0.246945447191631,-0.497872206316243
Botswana,0.158535375664968,negrecip,BWA,8.73160425672903,-0.360031342707121,-0.237359907748618,0.111908046060728,-0.675460564555145,-0.958185998044502,0.527474505054418,0.122183110662884,0.0991934556154759,-0.060292532652168,-0.101172172841857,-0.0496717761797315,-0.0982350150299335,0.0114890820785979,-0.0139269936601319,-0.0636574612414863,-0.0811580250106178,-0.0583834636490708,-0.0799938157605845,-0.0316929144583788,-0.0697045908512633,0.246945447191631,-0.497872206316243
Botswana,0.308535247146147,posrecip,BWA,8.73160425672903,-0.360031342707121,-0.237359907748618,0.111908046060728,-0.675460564555145,-0.958185998044502,0.527474505054418,0.122183110662884,0.0991934556154759,-0.0253375486844782,0.0310017591235066,-0.153190547615844,-0.083526996302731,-0.00448123153646222,0.0333495450047887,0.0349039331882255,0.0610086804077752,-0.0713005974358351,-0.0394806225347946,-0.19349557171467,-0.143583847938225,0.246945447191631,-0.497872206316243
Botswana,0.0663431493389815,risktaking,BWA,8.73160425672903,-0.360031342707121,-0.237359907748618,0.111908046060728,-0.675460564555145,-0.958185998044502,0.527474505054418,0.122183110662884,0.0991934556154759,0.0692795143475805,0.00301972382847519,0.104670744117654,0.0327822500686152,0.124869773622431,0.0906692557930923,0.139906162070663,0.116496419963029,0.24207230874654,0.212129037096523,-0.0629548304847183,-0.130742804020932,0.246945447191631,-0.497872206316243
Botswana,-0.00781463198083252,patience,BWA,8.73160425672903,-0.360031342707121,-0.237359907748618,0.111908046060728,-0.675460564555145,-0.958185998044502,0.527474505054418,0.122183110662884,0.0991934556154759,0.0151371375532178,0.0126065336719911,-0.0498142006367074,-0.0620204060113462,0.101802482610314,0.0908001848768616,-0.0353546974239609,-0.0431184541510815,0.0946417041912592,0.0864512393029165,0.100909738282622,0.106882447473645,0.246945447191631,-0.497872206316243
Brazil,0.0120960219267651,trust,BRA,9.24850504607934,0.00985133411392122,0.00649474498219804,-0.323625971040484,-0.472875532246256,0.776350849416332,0.104009460940785,0.350965131359196,-0.184587143240184,-0.0668873022812658,-0.014732546973184,0.0461508871880465,0.112921640791323,-0.222069490952374,-0.184710376196665,-0.0649501041161131,-0.0391276600861823,-0.0996984349602535,-0.0685425306828347,-0.0607350634345542,-0.0165951108993506,0.549709572740779,-0.430741503350956
Brazil,0.123548785576293,altruism,BRA,9.24850504607934,0.00985133411392122,0.00649474498219804,-0.323625971040484,-0.472875532246256,0.776350849416332,0.104009460940785,0.350965131359196,-0.184587143240184,0.121027571825062,0.083100214431222,-0.105395543629714,-0.140137980580082,0.0820901118922318,0.0690798836097122,-0.195016227052443,-0.203763846420658,-0.151602317593727,-0.163969767506601,-0.0135420132653417,-0.0581421433336135,0.549709572740779,-0.430741503350956
Brazil,-0.0531270116764139,negrecip,BRA,9.24850504607934,0.00985133411392122,0.00649474498219804,-0.323625971040484,-0.472875532246256,0.776350849416332,0.104009460940785,0.350965131359196,-0.184587143240184,-0.0469918579420097,-0.0448428619169017,0.103295375261619,0.107537203747625,-0.121270481628844,-0.118203435622839,0.0197568919706676,0.0219032555182925,-0.0689457900154182,-0.0665517496037424,0.0770434778378074,0.0775132749360146,0.549709572740779,-0.430741503350956
Brazil,0.125143039960082,posrecip,BRA,9.24850504607934,0.00985133411392122,0.00649474498219804,-0.323625971040484,-0.472875532246256,0.776350849416332,0.104009460940785,0.350965131359196,-0.184587143240184,-0.163135499676205,-0.0971397262356763,-0.0213882707505433,0.0597643916401661,-0.087237971625008,-0.0433853979609482,0.0221358994787897,0.0523873926883136,-0.0368882787481584,4.95745103340998e-05,-0.00922746827768273,0.049647287469114,0.549709572740779,-0.430741503350956
Brazil,0.0715287022551719,risktaking,BRA,9.24850504607934,0.00985133411392122,0.00649474498219804,-0.323625971040484,-0.472875532246256,0.776350849416332,0.104009460940785,0.350965131359196,-0.184587143240184,-0.00174426547632983,0.0220246388518725,-0.0639368443791545,-0.0391338128708176,0.0263250294825779,0.0375840034839203,0.00546391853739316,0.0131462739292926,0.0226972492134412,0.0327048838753435,0.0410692050703842,0.0662777246829984,0.549709572740779,-0.430741503350956
Brazil,-0.0148133519057334,patience,BRA,9.24850504607934,0.00985133411392122,0.00649474498219804,-0.323625971040484,-0.472875532246256,0.776350849416332,0.104009460940785,0.350965131359196,-0.184587143240184,-0.104786006876706,-0.138923060108665,0.215424849965748,0.170656502059549,-0.0673023905432369,-0.092846323844971,0.0913549753426073,0.0736802477344828,0.00700875881615772,-0.0141768374722512,-0.00354081671825342,-0.0314684425781086,0.549709572740779,-0.430741503350956
Cambodia,-0.124144930146971,trust,KHM,6.56080194725664,-0.457159974288052,-0.301394452237022,-0.759159988141698,-0.821587473105818,-0.432568771541219,0.984385132263501,-1.36091611472995,-0.347422986881018,-0.0878908255411904,-0.0978454940248341,-0.0603034006013176,-0.0724529248814235,-0.0253432667720201,-0.03186424696064,-0.0023592574175294,-0.00685597812037198,0.0029625510444855,-0.00254101529647676,-0.00371924006218835,-0.0126824844400196,-1.86762605605575,0.676451436086484
Cambodia,-0.144995206040854,altruism,KHM,6.56080194725664,-0.457159974288052,-0.301394452237022,-0.759159988141698,-0.821587473105818,-0.432568771541219,0.984385132263501,-1.36091611472995,-0.347422986881018,0.15225217595847,0.165579711354897,0.0163584891875223,0.0297617360912418,0.0950648720149873,0.100861240720464,0.0624883174550974,0.0664298432494027,0.0559794867311597,0.0612153855337606,-0.123699377700859,-0.109108397316801,-1.86762605605575,0.676451436086484
Cambodia,0.0970837933974419,negrecip,KHM,6.56080194725664,-0.457159974288052,-0.301394452237022,-0.759159988141698,-0.821587473105818,-0.432568771541219,0.984385132263501,-1.36091611472995,-0.347422986881018,-0.0925808684875809,0.0474519388841595,-0.151316276058978,0.0209959761726844,-0.0617436935247376,0.0314265076628844,-0.0211967029268086,0.0430785981057219,-0.0366268488290433,0.0418380986787141,-0.0757318216783586,0.0490837102397966,-1.86762605605575,0.676451436086484
Cambodia,-0.205652367563722,posrecip,KHM,6.56080194725664,-0.457159974288052,-0.301394452237022,-0.759159988141698,-0.821587473105818,-0.432568771541219,0.984385132263501,-1.36091611472995,-0.347422986881018,-0.0469397789233207,-0.0196073473212753,-0.0886245354020016,-0.0562443497410365,0.110088919609179,0.126990510685311,-0.101569908245869,-0.0899339316410857,0.0448508502261047,0.0592329846697393,0.024182753806823,0.0496786909042674,-1.86762605605575,0.676451436086484
Cambodia,0.143257639742194,risktaking,KHM,6.56080194725664,-0.457159974288052,-0.301394452237022,-0.759159988141698,-0.821587473105818,-0.432568771541219,0.984385132263501,-1.36091611472995,-0.347422986881018,-0.0578213397245861,-0.0847414989520228,-0.0194244280950499,-0.050667999822476,-0.0763266021622273,-0.0923089188267459,0.0615204940153566,0.0505307127765982,-0.093688196872933,-0.10737057436846,-0.0254522297223181,-0.0511502061106909,-1.86762605605575,0.676451436086484
Cambodia,0.178299627450309,patience,KHM,6.56080194725664,-0.457159974288052,-0.301394452237022,-0.759159988141698,-0.821587473105818,-0.432568771541219,0.984385132263501,-1.36091611472995,-0.347422986881018,0.0394013550839625,-0.00863272883651481,-0.0824188561608793,-0.14293055126902,-0.138731104685486,-0.172130449782752,0.0234629314680464,0.000394905785090102,0.0745418640707277,0.0465801879048635,-0.0540517526511327,-0.0955944082672778,-1.86762605605575,0.676451436086484
Cameroon,-0.0901185443332423,trust,CMR,7.14745441142489,-0.31752956352818,-0.209339518442478,-0.396214973890686,-1.38284764458454,0.0404867323117358,1.029887388586,-1.00077844988199,-0.191019093483864,-0.103315693730297,-0.118146044186146,-0.045876271159211,-0.0699809970900996,-0.00226515112847327,-0.0181339903825751,-0.0212496931377408,-0.0323089332048935,-0.00912505695456636,-0.02179673639058,0.0656294236803929,0.0577100403843845,-1.36181000894353,0.472475887726971
Cameroon,0.0736467919716411,altruism,CMR,7.14745441142489,-0.31752956352818,-0.209339518442478,-0.396214973890686,-1.38284764458454,0.0404867323117358,1.029887388586,-1.00077844988199,-0.191019093483864,-0.042561973921069,-0.025729573072233,-0.1530248664364,-0.129245146143232,0.045541752949616,0.0598846841192382,-0.0746752869141374,-0.0647219683799534,-0.0483891726292678,-0.036672769269509,-0.110043164859643,-0.0978157064404972,-1.36181000894353,0.472475887726971
Cameroon,0.120861594376133,negrecip,CMR,7.14745441142489,-0.31752956352818,-0.209339518442478,-0.396214973890686,-1.38284764458454,0.0404867323117358,1.029887388586,-1.00077844988199,-0.191019093483864,0.00396887568479163,-0.037840767363846,0.16571542953719,0.117020614027711,-0.0344409222232142,-0.0594377579050923,0.132929810157049,0.115737805556672,-0.00989846748273836,-0.0312755306308446,-0.137889140264754,-0.177646324121213,-1.36181000894353,0.472475887726971
Cameroon,0.0766374397849903,posrecip,CMR,7.14745441142489,-0.31752956352818,-0.209339518442478,-0.396214973890686,-1.38284764458454,0.0404867323117358,1.029887388586,-1.00077844988199,-0.191019093483864,0.0114029811075165,0.0300413230163934,0.11620273252264,0.128176113269323,0.0649803670196908,0.0661471242776402,0.0387117058946695,0.0393073240772214,0.0283332047656577,0.0306121782833639,0.0474029601466449,0.0739356845624059,-1.36181000894353,0.472475887726971
Cameroon,0.0358016266390422,risktaking,CMR,7.14745441142489,-0.31752956352818,-0.209339518442478,-0.396214973890686,-1.38284764458454,0.0404867323117358,1.029887388586,-1.00077844988199,-0.191019093483864,0.113740249167044,0.0584879326134951,0.0690072099053662,-0.00547464762100094,0.0470888706593342,0.00367223446970336,-0.00153669242414729,-0.0316124930914578,0.039719454128832,0.00392328456808888,0.186383314217648,0.143011390805433,-1.36181000894353,0.472475887726971
Cameroon,0.0241208018622326,patience,CMR,7.14745441142489,-0.31752956352818,-0.209339518442478,-0.396214973890686,-1.38284764458454,0.0404867323117358,1.029887388586,-1.00077844988199,-0.191019093483864,-0.126567512558546,-0.0420647147019568,-0.11408714410263,-0.00667112807698323,-0.14656722717645,-0.0868240042952241,-0.0996315545978257,-0.0583509426683095,-0.274541190583641,-0.224633521023635,-0.0810696695428337,-0.00885760631281637,-1.36181000894353,0.472475887726971
Canada,0.243632752277379,trust,CAN,10.7426526485155,1.15476362490604,0.761307572330241,0.656325567437246,1.24079457712074,-0.69537738479286,0.827613667101225,0.98511743480243,0.380573990434131,-0.0779889384855675,-0.051167380561391,-0.0624734874713475,-0.0301024518771473,-0.111794051307107,-0.0945974617128389,-0.152328187583725,-0.140476872158474,-0.0566744979264333,-0.0421171901905612,-0.140837471979156,-0.11635751529847,1.38103159923418,-0.160960659809998
Canada,0.181099448156534,altruism,CAN,10.7426526485155,1.15476362490604,0.761307572330241,0.656325567437246,1.24079457712074,-0.69537738479286,0.827613667101225,0.98511743480243,0.380573990434131,-0.0199961950950017,-0.0895087024540848,-0.0163711557787043,-0.098260853818518,-0.0688834675772909,-0.111396166986325,-0.0100024775209494,-0.0392610790586891,-0.0534196121796362,-0.0896536873721299,0.18590481949934,0.120646294617243,1.38103159923418,-0.160960659809998
Canada,0.357349335250458,negrecip,CAN,10.7426526485155,1.15476362490604,0.761307572330241,0.656325567437246,1.24079457712074,-0.69537738479286,0.827613667101225,0.98511743480243,0.380573990434131,-0.0424588155419337,0.0286523717480699,-0.153082833765836,-0.0613866120369762,0.0241850392961641,0.0757958623971221,0.086552847111917,0.122237650202161,0.0875348754714996,0.130503962718018,-0.0056540652277261,0.0539349804405818,1.38103159923418,-0.160960659809998
Canada,0.0886863830844188,posrecip,CAN,10.7426526485155,1.15476362490604,0.761307572330241,0.656325567437246,1.24079457712074,-0.69537738479286,0.827613667101225,0.98511743480243,0.380573990434131,0.044444281640104,0.106883796585951,-0.0570829010365363,0.0183456934529514,0.0160720152281223,0.0561768510998469,0.00971670826663087,0.0373570115381823,0.0667759031235989,0.100716961508119,0.0048005475041005,0.0617254535926199,1.38103159923418,-0.160960659809998
Canada,0.277945121226889,risktaking,CAN,10.7426526485155,1.15476362490604,0.761307572330241,0.656325567437246,1.24079457712074,-0.69537738479286,0.827613667101225,0.98511743480243,0.380573990434131,0.068881611751929,0.0524772589366096,-0.00635859334011562,-0.0334543830401852,0.237729557217307,0.219732989748231,-0.0286776064190739,-0.041224830928889,0.0744776970396782,0.0601387944643886,0.126269331327915,0.117901050728177,1.38103159923418,-0.160960659809998
Canada,0.268489926671626,patience,CAN,10.7426526485155,1.15476362490604,0.761307572330241,0.656325567437246,1.24079457712074,-0.69537738479286,0.827613667101225,0.98511743480243,0.380573990434131,0.255562483501781,0.225523836061706,0.0140104619606023,-0.0296437649285568,0.121804517820673,0.0949606237810203,0.0779382255156287,0.0592916749174507,0.128427155174115,0.106611448215166,-0.0977283611755001,-0.118447266729055,1.38103159923418,-0.160960659809998
Chile,-0.0237681191968997,trust,CHL,9.40267181395829,-0.253623065527479,-0.167207518611777,-0.105858962489879,-0.0344948065942348,-0.0646367129889208,-0.386445175782343,0.553263464767925,0.0245311879380623,-0.0485910438219293,-0.104558314658399,0.0845179628641053,0.0169991222819037,0.000654710384822069,-0.0351996311093648,-0.0533684187867937,-0.0780774739311618,-0.0512329162055255,-0.081587907678885,0.0100903324744406,-0.0410164065403133,0.856409920783904,-0.784512327838171
Chile,0.219897978927097,altruism,CHL,9.40267181395829,-0.253623065527479,-0.167207518611777,-0.105858962489879,-0.0344948065942348,-0.0646367129889208,-0.386445175782343,0.553263464767925,0.0245311879380623,0.0334132134596954,0.11158798529137,-0.141880162062798,-0.0441464345878795,-0.124676636025184,-0.0710864854676113,0.0526227910819935,0.0896223913743553,-0.0990642634068913,-0.0541143300570906,-0.112870794593079,-0.0445836447376579,0.856409920783904,-0.784512327838171
Chile,0.102171569442116,negrecip,CHL,9.40267181395829,-0.253623065527479,-0.167207518611777,-0.105858962489879,-0.0344948065942348,-0.0646367129889208,-0.386445175782343,0.553263464767925,0.0245311879380623,-0.00971339273388607,0.0358623654305739,-0.122132848919548,-0.0609886396811512,0.173987771620967,0.209500034143405,-0.0305887059690526,-0.00599320712276237,0.201356795809188,0.230665338807393,0.0726588156958696,0.108700311467809,0.856409920783904,-0.784512327838171
Chile,0.0757707649620131,posrecip,CHL,9.40267181395829,-0.253623065527479,-0.167207518611777,-0.105858962489879,-0.0344948065942348,-0.0646367129889208,-0.386445175782343,0.553263464767925,0.0245311879380623,0.166922286777619,0.0884212027982532,0.0966987211660343,0.00843417732655895,0.0894607739846086,0.0457699125661131,0.16122925772082,0.131247345418355,0.154243441288227,0.116462989139661,0.0895313064953004,0.0120205075122763,0.856409920783904,-0.784512327838171
Chile,0.170296962497747,risktaking,CHL,9.40267181395829,-0.253623065527479,-0.167207518611777,-0.105858962489879,-0.0344948065942348,-0.0646367129889208,-0.386445175782343,0.553263464767925,0.0245311879380623,0.0209828883001045,0.00490796919978098,0.141184966469787,0.121064315053714,0.120245146582163,0.109201054990094,0.0901670499076207,0.0825415689144795,0.0401898114869848,0.0309290727741348,0.033377733296211,0.0193575822951355,0.856409920783904,-0.784512327838171
Chile,0.0270311592148674,patience,CHL,9.40267181395829,-0.253623065527479,-0.167207518611777,-0.105858962489879,-0.0344948065942348,-0.0646367129889208,-0.386445175782343,0.553263464767925,0.0245311879380623,0.123477326673635,0.0622518092033251,0.0909740197012235,0.0113028259806721,0.113275463084757,0.0680991342662549,-0.0265231375626836,-0.0577716399240152,0.0831587399056613,0.0456250658434625,0.0424803112097443,-0.0081711603048514,0.856409920783904,-0.784512327838171
China,0.0744785210375942,trust,CHN,8.20964305246326,0.605096375442347,0.398925323484558,-0.396214973890686,0.888761570157749,-0.0646367129889208,0.70714090097725,-0.588949078652892,0.102807584977734,0.140114115057045,0.12067937484523,0.00330876723036201,-0.0279462081990767,0.0152764455140048,-0.0051773390327851,-0.0193669809724484,-0.0336175802627353,0.108558612293164,0.09220120535847,0.203046723318255,0.192366736088883,-0.833758414293932,0.772971401851913
China,0.182491668287042,altruism,CHN,8.20964305246326,0.605096375442347,0.398925323484558,-0.396214973890686,0.888761570157749,-0.0646367129889208,0.70714090097725,-0.588949078652892,0.102807584977734,-0.0393327862366785,-0.0196930466848779,-0.147927017560893,-0.115113516566025,0.0829250173362881,0.104853981782423,-0.112271676923933,-0.0969784541808908,-0.00759506426398919,0.00985020272467737,-0.0237334337458042,-0.0140528732110253,-0.833758414293932,0.772971401851913
China,0.185050870591774,negrecip,CHN,8.20964305246326,0.605096375442347,0.398925323484558,-0.396214973890686,0.888761570157749,-0.0646367129889208,0.70714090097725,-0.588949078652892,0.102807584977734,-0.0311008556949339,0.022813336402393,0.220392869605242,0.288181183178049,-0.00675706953138809,0.0305966676483278,0.0689248818368068,0.0947217070025934,0.0340845321088054,0.0653716133356933,0.134650377702082,0.181396989743228,-0.833758414293932,0.772971401851913
China,-0.0142008933310235,posrecip,CHN,8.20964305246326,0.605096375442347,0.398925323484558,-0.396214973890686,0.888761570157749,-0.0646367129889208,0.70714090097725,-0.588949078652892,0.102807584977734,0.0548746738877909,0.0381290415524933,0.020503468351159,0.00155395330778195,0.0300046958184532,0.0205604985001199,0.2638577163601,0.257374073687686,-0.101656580253329,-0.109806054945981,-0.0470865478317581,-0.0635112801372583,-0.833758414293932,0.772971401851913
China,0.245658285007052,risktaking,CHN,8.20964305246326,0.605096375442347,0.398925323484558,-0.396214973890686,0.888761570157749,-0.0646367129889208,0.70714090097725,-0.588949078652892,0.102807584977734,-0.0500503804348916,-0.0748351844123064,0.0249439576401508,-0.00561047321301434,-0.189438700443526,-0.20598695880161,0.0751185248476335,0.0637013055993771,-0.103153387156774,-0.117083128393723,-0.0670023623143243,-0.0890427799940122,-0.833758414293932,0.772971401851913
China,0.160784415963913,patience,CHN,8.20964305246326,0.605096375442347,0.398925323484558,-0.396214973890686,0.888761570157749,-0.0646367129889208,0.70714090097725,-0.588949078652892,0.102807584977734,-0.169397010314779,-0.0997005395581555,-0.224193260713609,-0.133891393263712,-0.0294036473461443,0.0216209976848103,-0.248925817263377,-0.213638785229462,-0.0229873483991494,0.0194471020839932,0.142419651252169,0.200434165289123,-0.833758414293932,0.772971401851913
Colombia,0.0962862083449925,trust,COL,8.69234737053681,-0.135315310103183,-0.08921009288126,0.384116806748987,-0.403133144074344,-0.380007048890891,-0.0624834748709989,0.0141365828287746,0.106562914118422,-0.140421810853494,-0.0899844164421835,-0.0113536398032079,0.0541349922570951,-0.00856317092951883,0.0285051061958804,0.0313455078351287,0.0569831808030976,-0.132965946919062,-0.102153270279276,-0.016635367063862,0.025221707640676,0.0775934131595398,-0.250163173842709
Colombia,0.310617695590854,altruism,COL,8.69234737053681,-0.135315310103183,-0.08921009288126,0.384116806748987,-0.403133144074344,-0.380007048890891,-0.0624834748709989,0.0141365828287746,0.106562914118422,0.140068686625029,0.0947856367024261,0.0349174998506565,-0.0260348414995191,0.196952785779624,0.161462772473731,0.0221111386256146,-0.00247222488194388,0.082578862567683,0.0533089631144352,0.176318129160113,0.140689853554037,0.0775934131595398,-0.250163173842709
Colombia,0.0571854954143424,negrecip,COL,8.69234737053681,-0.135315310103183,-0.08921009288126,0.384116806748987,-0.403133144074344,-0.380007048890891,-0.0624834748709989,0.0141365828287746,0.106562914118422,-0.0763832290238985,-0.117087834670958,0.132241896433638,0.0826932241878665,-0.0285975600692383,-0.0551278816898798,0.0295550075275362,0.0112628312862061,0.000374843887347678,-0.0220318731652542,-0.0159567613699395,-0.0527257101943981,0.0775934131595398,-0.250163173842709
Colombia,0.173288891687926,posrecip,COL,8.69234737053681,-0.135315310103183,-0.08921009288126,0.384116806748987,-0.403133144074344,-0.380007048890891,-0.0624834748709989,0.0141365828287746,0.106562914118422,-0.00920111045914214,0.0305966659142014,0.059151281820755,0.107547465551383,0.0362173545892697,0.0621067869605346,-0.0728302069533833,-0.0549808600673819,0.0602224031190807,0.0820937151417984,0.087808174993723,0.123801982084044,0.0775934131595398,-0.250163173842709
Colombia,0.0840669166478917,risktaking,COL,8.69234737053681,-0.135315310103183,-0.08921009288126,0.384116806748987,-0.403133144074344,-0.380007048890891,-0.0624834748709989,0.0141365828287746,0.106562914118422,0.0393912678110921,0.0324015926530457,0.218045304341026,0.210482618780955,-0.0760724062348263,-0.0796589104696799,0.125362890023083,0.122908492446969,-0.0879925688648808,-0.0911357928456045,-0.0626778668201651,-0.0698475317613279,0.0775934131595398,-0.250163173842709
Colombia,-0.0155583862584087,patience,COL,8.69234737053681,-0.135315310103183,-0.08921009288126,0.384116806748987,-0.403133144074344,-0.380007048890891,-0.0624834748709989,0.0141365828287746,0.106562914118422,-0.0441783367664618,-0.0542851728953733,0.0118806149660798,-0.000400693038599882,-0.0562416455504604,-0.0628070287642983,0.0175137934468787,0.012987499387489,-0.0746121433345196,-0.0801596636461911,0.00876802480266686,-0.000381041986777208,0.0775934131595398,-0.250163173842709
Costa Rica,0.0198827488674852,trust,CRI,8.94050293024014,0.062779100608942,0.0413887341502972,0.511147561736842,0.0120001188537067,-0.0646367129889208,-0.473444064392471,0.116611472273714,-0.0881139839307791,0.0334380065998207,0.0248253440957168,0.0312219918710679,0.0179125889497177,-0.146039992037675,-0.154549281880733,0.000485190987656717,-0.00543688112620782,-0.0493013150412306,-0.0561468949536169,-0.0437233642910568,-0.0489463268874544,0.21106591554284,-0.197415001850574
Costa Rica,0.112684869651054,altruism,CRI,8.94050293024014,0.062779100608942,0.0413887341502972,0.511147561736842,0.0120001188537067,-0.0646367129889208,-0.473444064392471,0.116611472273714,-0.0881139839307791,0.00994132590976787,-0.00035861857043238,0.0338813597061376,0.0171921849164024,0.0539189703072804,0.0429510606236686,0.134772269849361,0.127129180822144,0.117558515048954,0.108796531615263,-0.00405200478516804,-0.00959920834488141,0.21106591554284,-0.197415001850574
Costa Rica,0.0811834541684282,negrecip,CRI,8.94050293024014,0.062779100608942,0.0413887341502972,0.511147561736842,0.0120001188537067,-0.0646367129889208,-0.473444064392471,0.116611472273714,-0.0881139839307791,0.103546979204768,0.0378581377342822,0.0597754023958696,-0.0110270006738298,0.0530367866267484,0.0196092238495359,-0.0696156226864181,-0.092484803502654,0.323067768467204,0.293730095630882,0.10773421860399,0.040108062121825,0.21106591554284,-0.197415001850574
Costa Rica,0.0683034266781659,posrecip,CRI,8.94050293024014,0.062779100608942,0.0413887341502972,0.511147561736842,0.0120001188537067,-0.0646367129889208,-0.473444064392471,0.116611472273714,-0.0881139839307791,0.243325270456793,0.272098682501512,0.223428980082682,0.25262451913783,-0.0577640893323755,-0.0449849413683651,0.129308043927441,0.138005409415305,-0.0511063118994144,-0.0396096222806996,-0.17424468345314,-0.142977654689931,0.21106591554284,-0.197415001850574
Costa Rica,0.101026147603838,risktaking,CRI,8.94050293024014,0.062779100608942,0.0413887341502972,0.511147561736842,0.0120001188537067,-0.0646367129889208,-0.473444064392471,0.116611472273714,-0.0881139839307791,0.0576176600039058,0.101304192625149,0.0548185595163016,0.0960585976759916,-0.0433638657787637,-0.0271256012565324,-0.1003382563033,-0.0893749613302683,-0.0212981796534311,-0.00614250532435482,-0.107614152352491,-0.0573475319666206,0.21106591554284,-0.197415001850574
Costa Rica,0.0628053860732609,patience,CRI,8.94050293024014,0.062779100608942,0.0413887341502972,0.511147561736842,0.0120001188537067,-0.0646367129889208,-0.473444064392471,0.116611472273714,-0.0881139839307791,-0.117470033599114,-0.141125688666099,-0.133026606199995,-0.168535146388428,-0.0283275646423198,-0.0506259832908669,-0.122616048144336,-0.138121250352798,0.104159755674515,0.0861376472919496,0.119599989253657,0.10430679375412,0.21106591554284,-0.197415001850574
Croatia,0.123795545624878,trust,HRV,9.53902869373319,0.789694389876094,0.520626304702229,0.0756135446356272,0.96514609053651,0.0930484549620641,0.35942103242123,0.274417345589091,-0.0819152809516379,0.0333910243129387,0.079523633620536,-0.166133100474415,-0.10937444853011,-0.0391039823675509,-0.00841820416527988,0.0219975004099052,0.0431665342667825,0.0949072971790307,0.120750836041177,-0.00654335454783311,0.0345834238814996,0.388757656076133,0.178940063802292
Croatia,0.162233395605108,altruism,HRV,9.53902869373319,0.789694389876094,0.520626304702229,0.0756135446356272,0.96514609053651,0.0930484549620641,0.35942103242123,0.274417345589091,-0.0819152809516379,0.125229981814491,0.127903691653476,0.0356393383941688,0.030344223910361,-0.0967822999548333,-0.103802195823854,-0.047550411355433,-0.05255714696212,-0.155270255589185,-0.160166844502122,0.111555933639839,0.121708480231202,0.388757656076133,0.178940063802292
Croatia,0.0066768061162899,negrecip,HRV,9.53902869373319,0.789694389876094,0.520626304702229,0.0756135446356272,0.96514609053651,0.0930484549620641,0.35942103242123,0.274417345589091,-0.0819152809516379,-0.087843726932596,-0.0301450172061087,-0.0418719964378644,0.0321770909420299,-0.157235033919626,-0.115719490116701,-0.15449256897427,-0.125794015588673,-0.194217377419682,-0.159615042157356,-0.0807017820203995,-0.0320333868994851,0.388757656076133,0.178940063802292
Croatia,0.061783033718612,posrecip,HRV,9.53902869373319,0.789694389876094,0.520626304702229,0.0756135446356272,0.96514609053651,0.0930484549620641,0.35942103242123,0.274417345589091,-0.0819152809516379,-0.0796134434821207,-0.133148117129571,-0.0701123819776993,-0.13813120045089,0.0360785656307757,-0.00173752922301122,-0.0660807961526084,-0.0922099058526613,0.00147356854724221,-0.030120403194767,0.0238074629414866,-0.0219696425671733,0.388757656076133,0.178940063802292
Croatia,0.139469544210478,risktaking,HRV,9.53902869373319,0.789694389876094,0.520626304702229,0.0756135446356272,0.96514609053651,0.0930484549620641,0.35942103242123,0.274417345589091,-0.0819152809516379,-0.157820480948387,-0.174114687627054,0.201880587474878,0.187060452774863,-0.0219751294400183,-0.0274561226566731,0.0682216024481495,0.0645402930481939,-0.128413885905305,-0.133648352081469,0.0616610609597872,0.0424043956361967,0.388757656076133,0.178940063802292
